category,PM2.5 1,PM2.5 2
2023-06-26T11:58:00.000Z,10,10
2023-06-26T12:00:00.000Z,10,10
2023-06-26T12:02:00.000Z,9,8
2023-06-26T12:04:00.000Z,8,7
2023-06-26T12:06:00.000Z,7,8
2023-06-26T12:08:00.000Z,4,4
2023-06-26T12:10:00.000Z,5,9
2023-06-26T12:12:00.000Z,3,4
2023-06-26T12:14:00.000Z,3,4
2023-06-26T12:16:00.000Z,5,6
2023-06-26T12:18:00.000Z,4,5
2023-06-26T12:20:00.000Z,5,3
2023-06-26T12:22:00.000Z,3,4
2023-06-26T12:24:00.000Z,4,4
2023-06-26T12:26:00.000Z,5,4
2023-06-26T12:28:00.000Z,6,5
2023-06-26T12:30:00.000Z,5,4
2023-06-26T12:32:00.000Z,5,4
2023-06-26T12:34:00.000Z,5,5
2023-06-26T12:36:00.000Z,5,6
2023-06-26T12:39:00.000Z,9,8
2023-06-26T12:41:00.000Z,6,7
2023-06-26T12:43:00.000Z,5,5
2023-06-26T12:45:00.000Z,8,7
2023-06-26T12:47:00.000Z,9,11
2023-06-26T12:49:00.000Z,10,7
2023-06-26T12:51:00.000Z,7,13
2023-06-26T12:53:00.000Z,6,7
2023-06-26T12:55:00.000Z,4,6
2023-06-26T12:57:00.000Z,9,9
2023-06-26T12:59:00.000Z,9,9
2023-06-26T13:01:00.000Z,9,8
2023-06-26T13:03:00.000Z,9,11
2023-06-26T13:05:00.000Z,7,11
2023-06-26T13:07:00.000Z,8,9
2023-06-26T13:09:00.000Z,10,8
2023-06-26T13:11:00.000Z,7,7
2023-06-26T13:13:00.000Z,6,7
2023-06-26T13:15:00.000Z,8,6
2023-06-26T13:17:00.000Z,5,6
2023-06-26T13:19:00.000Z,4,6
2023-06-26T13:21:00.000Z,4,4
2023-06-26T13:23:00.000Z,6,3
2023-06-26T13:25:00.000Z,5,5
2023-06-26T13:27:00.000Z,5,6
2023-06-26T13:29:00.000Z,3,6
2023-06-26T13:31:00.000Z,7,6
2023-06-26T13:34:00.000Z,5,4
2023-06-26T13:36:00.000Z,3,5
2023-06-26T13:38:00.000Z,4,5
2023-06-26T13:40:00.000Z,5,5
2023-06-26T13:42:00.000Z,4,4
2023-06-26T13:44:00.000Z,4,5
2023-06-26T13:46:00.000Z,7,5
2023-06-26T13:48:00.000Z,7,7
2023-06-26T13:50:00.000Z,8,9
2023-06-26T13:52:00.000Z,7,8
2023-06-26T13:54:00.000Z,7,8
2023-06-26T13:56:00.000Z,7,8
2023-06-26T13:58:00.000Z,8,7
2023-06-26T14:00:00.000Z,9,7
2023-06-26T14:02:00.000Z,7,7
2023-06-26T14:04:00.000Z,8,7
2023-06-26T14:06:00.000Z,9,8
2023-06-26T14:08:00.000Z,8,6
2023-06-26T14:10:00.000Z,7,10
2023-06-26T14:12:00.000Z,9,8
2023-06-26T14:14:00.000Z,10,6
2023-06-26T14:16:00.000Z,7,9
2023-06-26T14:18:00.000Z,8,9
2023-06-26T14:20:00.000Z,6,6
2023-06-26T14:22:00.000Z,9,10
2023-06-26T14:24:00.000Z,9,8
2023-06-26T14:26:00.000Z,6,8
2023-06-26T14:28:00.000Z,5,8
2023-06-26T14:30:00.000Z,6,5
2023-06-26T14:32:00.000Z,7,6
2023-06-26T14:34:00.000Z,6,6
2023-06-26T14:36:00.000Z,6,5
2023-06-26T14:41:00.000Z,6,7
2023-06-26T14:43:00.000Z,7,6
2023-06-26T14:45:00.000Z,4,6
2023-06-26T14:47:00.000Z,4,6
2023-06-26T14:49:00.000Z,2,5
2023-06-26T14:51:00.000Z,5,3
2023-06-26T14:53:00.000Z,2,3
2023-06-26T14:55:00.000Z,2,2
2023-06-26T14:57:00.000Z,5,2
2023-06-26T14:59:00.000Z,4,3
2023-06-26T15:01:00.000Z,3,2
2023-06-26T15:03:00.000Z,3,3
2023-06-26T15:05:00.000Z,4,3
2023-06-26T15:07:00.000Z,3,4
2023-06-26T15:09:00.000Z,3,3
2023-06-26T15:11:00.000Z,3,3
2023-06-26T15:13:00.000Z,4,4
2023-06-26T15:15:00.000Z,4,3
2023-06-26T15:17:00.000Z,2,3
2023-06-26T15:19:00.000Z,1,2
2023-06-26T15:21:00.000Z,1,1
2023-06-26T15:23:00.000Z,4,1
2023-06-26T15:25:00.000Z,2,3
2023-06-26T15:27:00.000Z,3,1
2023-06-26T15:30:00.000Z,5,5
2023-06-26T15:32:00.000Z,5,4
2023-06-26T15:34:00.000Z,4,4
2023-06-26T15:36:00.000Z,6,4
2023-06-26T15:38:00.000Z,7,6
2023-06-26T15:40:00.000Z,5,6
2023-06-26T15:42:00.000Z,4,4
2023-06-26T15:44:00.000Z,4,4
2023-06-26T15:46:00.000Z,4,6
2023-06-26T15:48:00.000Z,5,5
2023-06-26T15:50:00.000Z,7,4
2023-06-26T15:52:00.000Z,4,6
2023-06-26T15:54:00.000Z,5,5
2023-06-26T15:56:00.000Z,4,4
2023-06-26T15:58:00.000Z,4,5
2023-06-26T16:00:00.000Z,4,6
2023-06-26T16:02:00.000Z,5,5
2023-06-26T16:04:00.000Z,4,4
2023-06-26T16:06:00.000Z,5,4
2023-06-26T16:09:00.000Z,4,6
2023-06-26T16:11:00.000Z,3,5
2023-06-26T16:13:00.000Z,3,4
2023-06-26T16:15:00.000Z,3,3
2023-06-26T16:17:00.000Z,4,3
2023-06-26T16:19:00.000Z,3,2
2023-06-26T16:21:00.000Z,2,2
2023-06-26T16:23:00.000Z,2,2
2023-06-26T16:25:00.000Z,1,2
2023-06-26T16:27:00.000Z,3,2
2023-06-26T16:29:00.000Z,1,2
2023-06-26T16:31:00.000Z,2,2
2023-06-26T16:33:00.000Z,1,1
2023-06-26T16:35:00.000Z,2,1
2023-06-26T16:37:00.000Z,2,1
2023-06-26T16:40:00.000Z,1,2
2023-06-26T16:42:00.000Z,2,1
2023-06-26T16:44:00.000Z,1,2
2023-06-26T16:46:00.000Z,2,2
2023-06-26T16:48:00.000Z,2,2
2023-06-26T16:50:00.000Z,1,2
2023-06-26T16:52:00.000Z,3,1
2023-06-26T16:54:00.000Z,2,3
2023-06-26T16:56:00.000Z,2,4
2023-06-26T16:58:00.000Z,4,5
2023-06-26T17:00:00.000Z,3,4
2023-06-26T17:02:00.000Z,3,3
2023-06-26T17:04:00.000Z,3,3
2023-06-26T17:06:00.000Z,3,3
2023-06-26T17:08:00.000Z,4,2
2023-06-26T17:10:00.000Z,4,3
2023-06-26T17:12:00.000Z,6,4
2023-06-26T17:14:00.000Z,6,6
2023-06-26T17:16:00.000Z,4,5
2023-06-26T17:18:00.000Z,9,6
2023-06-26T17:20:00.000Z,8,9
2023-06-26T17:22:00.000Z,8,9
2023-06-26T17:24:00.000Z,8,6
2023-06-26T17:26:00.000Z,13,11
2023-06-26T17:29:00.000Z,8,13
2023-06-26T17:31:00.000Z,11,7
2023-06-26T17:33:00.000Z,9,8
2023-06-26T17:35:00.000Z,11,9
2023-06-26T17:37:00.000Z,13,9
2023-06-26T17:39:00.000Z,12,10
2023-06-26T17:41:00.000Z,11,12
2023-06-26T17:43:00.000Z,13,13
2023-06-26T17:47:00.000Z,14,12
2023-06-26T17:49:00.000Z,16,15
2023-06-26T17:51:00.000Z,15,14
2023-06-26T17:53:00.000Z,13,14
2023-06-26T17:55:00.000Z,16,14
2023-06-26T17:57:00.000Z,14,14
2023-06-26T17:59:00.000Z,16,16
2023-06-26T18:01:00.000Z,18,17
2023-06-26T18:03:00.000Z,21,21
2023-06-26T18:05:00.000Z,23,19
2023-06-26T18:07:00.000Z,20,21
2023-06-26T18:09:00.000Z,17,19
2023-06-26T18:11:00.000Z,20,19
2023-06-26T18:13:00.000Z,19,20
2023-06-26T18:15:00.000Z,20,22
2023-06-26T18:17:00.000Z,19,24
2023-06-26T18:19:00.000Z,25,20
2023-06-26T18:21:00.000Z,21,21
2023-06-26T18:23:00.000Z,19,19
2023-06-26T18:25:00.000Z,18,17
2023-06-26T18:27:00.000Z,17,19
2023-06-26T18:29:00.000Z,19,17
2023-06-26T18:31:00.000Z,18,23
2023-06-26T18:34:00.000Z,17,17
2023-06-26T18:36:00.000Z,19,18
2023-06-26T18:38:00.000Z,17,16
2023-06-26T18:40:00.000Z,21,19
2023-06-26T18:44:00.000Z,23,18
2023-06-26T18:46:00.000Z,21,23
2023-06-26T18:48:00.000Z,19,20
2023-06-26T18:50:00.000Z,20,21
2023-06-26T18:52:00.000Z,25,21
2023-06-26T18:54:00.000Z,26,23
2023-06-26T18:56:00.000Z,27,26
2023-06-26T18:58:00.000Z,23,24
2023-06-26T19:00:00.000Z,27,22
2023-06-26T19:02:00.000Z,19,22
2023-06-26T19:04:00.000Z,24,19
2023-06-26T19:06:00.000Z,18,21
2023-06-26T19:08:00.000Z,27,22
2023-06-26T19:10:00.000Z,26,23
2023-06-26T19:12:00.000Z,24,25
2023-06-26T19:14:00.000Z,27,25
2023-06-26T19:16:00.000Z,25,25
2023-06-26T19:18:00.000Z,35,31
2023-06-26T19:20:00.000Z,34,31
2023-06-26T19:23:00.000Z,39,32
2023-06-26T19:25:00.000Z,37,42
2023-06-26T19:27:00.000Z,42,38
2023-06-26T19:29:00.000Z,38,39
2023-06-26T19:31:00.000Z,37,37
2023-06-26T19:35:00.000Z,42,35
2023-06-26T19:37:00.000Z,34,37
2023-06-26T19:39:00.000Z,33,38
2023-06-26T19:41:00.000Z,27,29
2023-06-26T19:43:00.000Z,23,31
2023-06-26T19:45:00.000Z,27,27
2023-06-26T19:47:00.000Z,22,28
2023-06-26T19:49:00.000Z,26,26
2023-06-26T19:51:00.000Z,25,29
2023-06-26T19:53:00.000Z,20,27
2023-06-26T19:55:00.000Z,24,24
2023-06-26T19:57:00.000Z,21,21
2023-06-26T19:59:00.000Z,21,20
2023-06-26T20:01:00.000Z,19,20
2023-06-26T20:03:00.000Z,17,18
2023-06-26T20:05:00.000Z,16,19
2023-06-26T20:07:00.000Z,20,15
2023-06-26T20:09:00.000Z,17,18
2023-06-26T20:11:00.000Z,17,17
2023-06-26T20:13:00.000Z,16,12
2023-06-26T20:17:00.000Z,12,17
2023-06-26T20:19:00.000Z,15,12
2023-06-26T20:21:00.000Z,14,15
2023-06-26T20:23:00.000Z,18,15
2023-06-26T20:25:00.000Z,16,14
2023-06-26T20:27:00.000Z,14,14
2023-06-26T20:29:00.000Z,15,11
2023-06-26T20:32:00.000Z,14,15
2023-06-26T20:34:00.000Z,11,14
2023-06-26T20:36:00.000Z,10,11
2023-06-26T20:38:00.000Z,14,12
2023-06-26T20:40:00.000Z,10,12
2023-06-26T20:42:00.000Z,11,12
2023-06-26T20:44:00.000Z,9,12
2023-06-26T20:46:00.000Z,8,11
2023-06-26T20:48:00.000Z,5,7
2023-06-26T20:50:00.000Z,7,5
2023-06-26T20:52:00.000Z,8,9
2023-06-26T20:54:00.000Z,7,9
2023-06-26T20:56:00.000Z,7,7
2023-06-26T20:58:00.000Z,8,7
2023-06-26T21:00:00.000Z,8,8
2023-06-26T21:02:00.000Z,6,6
2023-06-26T21:04:00.000Z,5,7
2023-06-26T21:06:00.000Z,8,7
2023-06-26T21:08:00.000Z,6,6
2023-06-26T21:10:00.000Z,6,7
2023-06-26T21:12:00.000Z,7,7
2023-06-26T21:14:00.000Z,7,6
2023-06-26T21:16:00.000Z,8,6
2023-06-26T21:18:00.000Z,7,9
2023-06-26T21:20:00.000Z,10,9
2023-06-26T21:22:00.000Z,9,9
2023-06-26T21:24:00.000Z,9,8
2023-06-26T21:26:00.000Z,9,11
2023-06-26T21:28:00.000Z,7,9
2023-06-26T21:30:00.000Z,9,8
2023-06-26T21:32:00.000Z,8,9
2023-06-26T21:34:00.000Z,8,9
2023-06-26T21:36:00.000Z,8,8
2023-06-26T21:38:00.000Z,7,7
2023-06-26T21:40:00.000Z,8,8
2023-06-26T21:42:00.000Z,7,8
2023-06-26T21:44:00.000Z,6,5
2023-06-26T21:46:00.000Z,5,7
2023-06-26T21:51:00.000Z,5,6
2023-06-26T21:53:00.000Z,4,5
2023-06-26T21:55:00.000Z,2,3
2023-06-26T21:57:00.000Z,3,3
2023-06-26T21:59:00.000Z,2,2
2023-06-26T22:01:00.000Z,1,1
2023-06-26T22:03:00.000Z,3,2
2023-06-26T22:05:00.000Z,3,2
2023-06-26T22:07:00.000Z,1,1
2023-06-26T22:09:00.000Z,2,2
2023-06-26T22:11:00.000Z,2,1
2023-06-26T22:13:00.000Z,0,2
2023-06-26T22:15:00.000Z,1,1
2023-06-26T22:17:00.000Z,5,2
2023-06-26T22:19:00.000Z,2,3
2023-06-26T22:21:00.000Z,2,2
2023-06-26T22:23:00.000Z,2,2
2023-06-26T22:25:00.000Z,1,1
2023-06-26T22:27:00.000Z,1,2
2023-06-26T22:30:00.000Z,2,1
2023-06-26T22:32:00.000Z,2,2
2023-06-26T22:34:00.000Z,1,2
2023-06-26T22:36:00.000Z,3,2
2023-06-26T22:38:00.000Z,2,1
2023-06-26T22:40:00.000Z,3,2
2023-06-26T22:42:00.000Z,2,2
2023-06-26T22:44:00.000Z,2,3
2023-06-26T22:46:00.000Z,3,2
2023-06-26T22:48:00.000Z,2,3
2023-06-26T22:50:00.000Z,3,2
2023-06-26T22:52:00.000Z,3,3
2023-06-26T22:54:00.000Z,3,1
2023-06-26T22:56:00.000Z,1,3
2023-06-26T22:58:00.000Z,3,2
2023-06-26T23:00:00.000Z,1,3
2023-06-26T23:04:00.000Z,1,2
2023-06-26T23:06:00.000Z,3,2
2023-06-26T23:08:00.000Z,2,3
2023-06-26T23:10:00.000Z,3,3
2023-06-26T23:12:00.000Z,3,2
2023-06-26T23:14:00.000Z,3,4
2023-06-26T23:16:00.000Z,2,4
2023-06-26T23:18:00.000Z,4,3
2023-06-26T23:20:00.000Z,4,5
2023-06-26T23:22:00.000Z,3,3
2023-06-26T23:24:00.000Z,3,3
2023-06-26T23:26:00.000Z,5,2
2023-06-26T23:28:00.000Z,4,3
2023-06-26T23:31:00.000Z,3,5
2023-06-26T23:33:00.000Z,3,2
