category,PM2.5 1,PM2.5 2
2023-06-26T11:23:00.000Z,20,17
2023-06-26T11:25:00.000Z,16,14
2023-06-26T11:27:00.000Z,22,18
2023-06-26T11:29:00.000Z,21,20
2023-06-26T11:31:00.000Z,26,18
2023-06-26T11:33:00.000Z,20,21
2023-06-26T11:35:00.000Z,22,20
2023-06-26T11:37:00.000Z,22,18
2023-06-26T11:39:00.000Z,23,23
2023-06-26T11:41:00.000Z,26,17
2023-06-26T11:43:00.000Z,25,19
2023-06-26T11:45:00.000Z,22,21
2023-06-26T11:47:00.000Z,20,21
2023-06-26T11:49:00.000Z,21,22
2023-06-26T11:51:00.000Z,20,22
2023-06-26T11:54:00.000Z,20,19
2023-06-26T11:56:00.000Z,26,23
2023-06-26T11:58:00.000Z,28,24
2023-06-26T12:00:00.000Z,24,24
2023-06-26T12:02:00.000Z,31,27
2023-06-26T12:04:00.000Z,25,24
2023-06-26T12:06:00.000Z,27,28
2023-06-26T12:08:00.000Z,29,26
2023-06-26T12:10:00.000Z,26,23
2023-06-26T12:12:00.000Z,26,31
2023-06-26T12:14:00.000Z,19,19
2023-06-26T12:16:00.000Z,23,24
2023-06-26T12:18:00.000Z,23,21
2023-06-26T12:20:00.000Z,21,19
2023-06-26T12:22:00.000Z,25,24
2023-06-26T12:24:00.000Z,27,21
2023-06-26T12:26:00.000Z,27,24
2023-06-26T12:28:00.000Z,25,21
2023-06-26T12:30:00.000Z,25,24
2023-06-26T12:32:00.000Z,27,25
2023-06-26T12:34:00.000Z,27,24
2023-06-26T12:36:00.000Z,28,24
2023-06-26T12:38:00.000Z,29,27
2023-06-26T12:40:00.000Z,25,23
2023-06-26T12:42:00.000Z,26,25
2023-06-26T12:44:00.000Z,26,21
2023-06-26T12:46:00.000Z,30,27
2023-06-26T12:48:00.000Z,28,23
2023-06-26T12:50:00.000Z,24,24
2023-06-26T12:52:00.000Z,29,23
2023-06-26T12:54:00.000Z,31,26
2023-06-26T12:56:00.000Z,25,19
2023-06-26T12:58:00.000Z,27,22
2023-06-26T13:00:00.000Z,29,24
2023-06-26T13:02:00.000Z,26,19
2023-06-26T13:04:00.000Z,28,19
2023-06-26T13:06:00.000Z,25,21
2023-06-26T13:08:00.000Z,30,26
2023-06-26T13:10:00.000Z,24,19
2023-06-26T13:12:00.000Z,33,26
2023-06-26T13:14:00.000Z,30,26
2023-06-26T13:16:00.000Z,27,25
2023-06-26T13:18:00.000Z,22,23
2023-06-26T13:20:00.000Z,23,22
2023-06-26T13:22:00.000Z,27,20
2023-06-26T13:24:00.000Z,21,23
2023-06-26T13:26:00.000Z,21,24
2023-06-26T13:28:00.000Z,28,20
2023-06-26T13:30:00.000Z,24,24
2023-06-26T13:32:00.000Z,29,22
2023-06-26T13:34:00.000Z,24,22
2023-06-26T13:36:00.000Z,20,20
2023-06-26T13:38:00.000Z,22,21
2023-06-26T13:40:00.000Z,30,27
2023-06-26T13:42:00.000Z,24,23
2023-06-26T13:44:00.000Z,18,19
2023-06-26T13:46:00.000Z,20,19
2023-06-26T13:48:00.000Z,19,20
2023-06-26T13:50:00.000Z,19,17
2023-06-26T13:52:00.000Z,17,17
2023-06-26T13:54:00.000Z,19,15
2023-06-26T13:57:00.000Z,23,17
2023-06-26T13:59:00.000Z,16,18
2023-06-26T14:01:00.000Z,15,16
2023-06-26T14:03:00.000Z,16,14
2023-06-26T14:05:00.000Z,17,12
2023-06-26T14:07:00.000Z,16,16
2023-06-26T14:09:00.000Z,18,16
2023-06-26T14:11:00.000Z,22,19
2023-06-26T14:13:00.000Z,16,17
2023-06-26T14:15:00.000Z,16,17
2023-06-26T14:17:00.000Z,13,13
2023-06-26T14:19:00.000Z,11,10
2023-06-26T14:21:00.000Z,12,9
2023-06-26T14:23:00.000Z,15,11
2023-06-26T14:25:00.000Z,10,11
2023-06-26T14:27:00.000Z,13,14
2023-06-26T14:29:00.000Z,10,9
2023-06-26T14:31:00.000Z,8,6
2023-06-26T14:33:00.000Z,8,6
2023-06-26T14:35:00.000Z,11,12
2023-06-26T14:37:00.000Z,12,8
2023-06-26T14:39:00.000Z,9,10
2023-06-26T14:41:00.000Z,12,12
2023-06-26T14:43:00.000Z,14,14
2023-06-26T14:45:00.000Z,13,14
2023-06-26T14:47:00.000Z,12,12
2023-06-26T14:49:00.000Z,11,10
2023-06-26T14:51:00.000Z,14,14
2023-06-26T14:53:00.000Z,13,12
2023-06-26T14:55:00.000Z,14,14
2023-06-26T14:57:00.000Z,14,11
2023-06-26T14:59:00.000Z,12,12
2023-06-26T15:01:00.000Z,11,10
2023-06-26T15:03:00.000Z,9,8
2023-06-26T15:05:00.000Z,3,3
2023-06-26T15:07:00.000Z,5,5
2023-06-26T15:09:00.000Z,4,4
2023-06-26T15:11:00.000Z,6,3
2023-06-26T15:13:00.000Z,3,2
2023-06-26T15:15:00.000Z,4,4
2023-06-26T15:17:00.000Z,4,5
2023-06-26T15:19:00.000Z,5,4
2023-06-26T15:21:00.000Z,22,13
2023-06-26T15:23:00.000Z,14,11
2023-06-26T15:25:00.000Z,7,5
2023-06-26T15:27:00.000Z,9,11
2023-06-26T15:29:00.000Z,11,7
2023-06-26T15:31:00.000Z,6,6
2023-06-26T15:33:00.000Z,7,6
2023-06-26T15:35:00.000Z,3,3
2023-06-26T15:37:00.000Z,4,3
2023-06-26T15:39:00.000Z,5,4
2023-06-26T15:41:00.000Z,4,4
2023-06-26T15:43:00.000Z,6,5
2023-06-26T15:45:00.000Z,4,4
2023-06-26T15:47:00.000Z,3,3
2023-06-26T15:50:00.000Z,3,4
2023-06-26T15:52:00.000Z,4,5
2023-06-26T15:54:00.000Z,5,4
2023-06-26T15:56:00.000Z,4,4
2023-06-26T15:58:00.000Z,3,1
2023-06-26T16:00:00.000Z,2,2
2023-06-26T16:02:00.000Z,3,4
2023-06-26T16:04:00.000Z,1,1
2023-06-26T16:06:00.000Z,2,1
2023-06-26T16:08:00.000Z,2,1
2023-06-26T16:10:00.000Z,3,2
2023-06-26T16:12:00.000Z,3,3
2023-06-26T16:14:00.000Z,5,6
2023-06-26T16:16:00.000Z,4,3
2023-06-26T16:18:00.000Z,3,2
2023-06-26T16:20:00.000Z,3,2
2023-06-26T16:22:00.000Z,4,3
2023-06-26T16:24:00.000Z,3,3
2023-06-26T16:26:00.000Z,4,2
2023-06-26T16:28:00.000Z,3,3
2023-06-26T16:30:00.000Z,3,4
2023-06-26T16:32:00.000Z,4,4
2023-06-26T16:34:00.000Z,5,4
2023-06-26T16:36:00.000Z,6,6
2023-06-26T16:38:00.000Z,5,4
2023-06-26T16:40:00.000Z,5,5
2023-06-26T16:42:00.000Z,5,5
2023-06-26T16:44:00.000Z,6,5
2023-06-26T16:46:00.000Z,7,5
2023-06-26T16:48:00.000Z,9,10
2023-06-26T16:50:00.000Z,9,9
2023-06-26T16:52:00.000Z,9,8
2023-06-26T16:54:00.000Z,10,9
2023-06-26T16:56:00.000Z,10,7
2023-06-26T16:58:00.000Z,12,11
2023-06-26T17:00:00.000Z,13,11
2023-06-26T17:02:00.000Z,13,9
2023-06-26T17:04:00.000Z,12,9
2023-06-26T17:06:00.000Z,14,9
2023-06-26T17:08:00.000Z,11,10
2023-06-26T17:10:00.000Z,9,11
2023-06-26T17:12:00.000Z,13,10
2023-06-26T17:14:00.000Z,11,11
2023-06-26T17:16:00.000Z,12,10
2023-06-26T17:18:00.000Z,12,10
2023-06-26T17:20:00.000Z,13,11
2023-06-26T17:22:00.000Z,13,11
2023-06-26T17:24:00.000Z,10,11
2023-06-26T17:26:00.000Z,12,11
2023-06-26T17:28:00.000Z,12,10
2023-06-26T17:30:00.000Z,13,11
2023-06-26T17:32:00.000Z,11,9
2023-06-26T17:34:00.000Z,12,11
2023-06-26T17:36:00.000Z,11,9
2023-06-26T17:38:00.000Z,9,8
2023-06-26T17:40:00.000Z,9,8
2023-06-26T17:42:00.000Z,9,7
2023-06-26T17:44:00.000Z,7,8
2023-06-26T17:46:00.000Z,9,7
2023-06-26T17:48:00.000Z,9,8
2023-06-26T17:51:00.000Z,9,12
2023-06-26T17:53:00.000Z,13,10
2023-06-26T17:55:00.000Z,12,11
2023-06-26T17:57:00.000Z,14,11
2023-06-26T17:59:00.000Z,13,12
2023-06-26T18:01:00.000Z,14,11
2023-06-26T18:03:00.000Z,13,10
2023-06-26T18:05:00.000Z,11,9
2023-06-26T18:07:00.000Z,9,10
2023-06-26T18:09:00.000Z,12,10
2023-06-26T18:11:00.000Z,10,8
2023-06-26T18:13:00.000Z,15,13
2023-06-26T18:15:00.000Z,14,10
2023-06-26T18:17:00.000Z,14,11
2023-06-26T18:19:00.000Z,13,12
2023-06-26T18:21:00.000Z,12,10
2023-06-26T18:23:00.000Z,13,11
2023-06-26T18:25:00.000Z,10,7
2023-06-26T18:27:00.000Z,12,12
2023-06-26T18:29:00.000Z,9,9
2023-06-26T18:31:00.000Z,11,9
2023-06-26T18:33:00.000Z,10,8
2023-06-26T18:35:00.000Z,11,10
2023-06-26T18:37:00.000Z,12,9
2023-06-26T18:39:00.000Z,9,9
2023-06-26T18:41:00.000Z,13,13
2023-06-26T18:43:00.000Z,14,13
2023-06-26T18:45:00.000Z,15,13
2023-06-26T18:47:00.000Z,19,18
2023-06-26T18:49:00.000Z,20,17
2023-06-26T18:51:00.000Z,19,13
2023-06-26T18:53:00.000Z,17,13
2023-06-26T18:55:00.000Z,17,14
2023-06-26T18:57:00.000Z,19,20
2023-06-26T18:59:00.000Z,21,20
2023-06-26T19:01:00.000Z,20,22
2023-06-26T19:03:00.000Z,25,23
2023-06-26T19:05:00.000Z,25,23
2023-06-26T19:07:00.000Z,26,25
2023-06-26T19:09:00.000Z,26,20
2023-06-26T19:11:00.000Z,27,22
2023-06-26T19:13:00.000Z,31,22
2023-06-26T19:15:00.000Z,28,26
2023-06-26T19:17:00.000Z,29,28
2023-06-26T19:19:00.000Z,28,21
2023-06-26T19:21:00.000Z,25,21
2023-06-26T19:23:00.000Z,20,20
2023-06-26T19:25:00.000Z,19,20
2023-06-26T19:27:00.000Z,15,13
2023-06-26T19:29:00.000Z,11,9
2023-06-26T19:31:00.000Z,11,9
2023-06-26T19:33:00.000Z,8,10
2023-06-26T19:35:00.000Z,9,5
2023-06-26T19:37:00.000Z,8,5
2023-06-26T19:39:00.000Z,6,5
2023-06-26T19:41:00.000Z,4,5
2023-06-26T19:43:00.000Z,5,4
2023-06-26T19:45:00.000Z,7,5
2023-06-26T19:48:00.000Z,6,4
2023-06-26T19:50:00.000Z,6,6
2023-06-26T19:52:00.000Z,5,6
2023-06-26T19:54:00.000Z,4,3
2023-06-26T19:56:00.000Z,4,3
2023-06-26T19:58:00.000Z,5,4
2023-06-26T20:00:00.000Z,4,4
2023-06-26T20:02:00.000Z,5,3
2023-06-26T20:04:00.000Z,3,3
2023-06-26T20:06:00.000Z,3,3
2023-06-26T20:08:00.000Z,4,3
2023-06-26T20:10:00.000Z,4,2
2023-06-26T20:12:00.000Z,5,3
2023-06-26T20:14:00.000Z,5,5
2023-06-26T20:16:00.000Z,4,3
2023-06-26T20:18:00.000Z,5,3
2023-06-26T20:20:00.000Z,3,3
2023-06-26T20:22:00.000Z,5,4
2023-06-26T20:24:00.000Z,3,4
2023-06-26T20:26:00.000Z,4,3
2023-06-26T20:28:00.000Z,6,3
2023-06-26T20:30:00.000Z,5,5
2023-06-26T20:32:00.000Z,5,4
2023-06-26T20:34:00.000Z,5,4
2023-06-26T20:36:00.000Z,5,5
2023-06-26T20:38:00.000Z,6,4
2023-06-26T20:40:00.000Z,6,6
2023-06-26T20:42:00.000Z,9,6
2023-06-26T20:44:00.000Z,6,6
2023-06-26T20:46:00.000Z,11,9
2023-06-26T20:48:00.000Z,41,37
2023-06-26T20:50:00.000Z,42,37
2023-06-26T20:52:00.000Z,10,11
2023-06-26T20:54:00.000Z,16,16
2023-06-26T20:56:00.000Z,137,130
2023-06-26T20:58:00.000Z,56,62
2023-06-26T21:00:00.000Z,16,15
2023-06-26T21:02:00.000Z,14,14
2023-06-26T21:04:00.000Z,22,20
2023-06-26T21:06:00.000Z,28,24
2023-06-26T21:08:00.000Z,11,10
2023-06-26T21:10:00.000Z,7,7
2023-06-26T21:12:00.000Z,3,5
2023-06-26T21:14:00.000Z,4,3
2023-06-26T21:16:00.000Z,4,3
2023-06-26T21:18:00.000Z,3,3
2023-06-26T21:20:00.000Z,4,4
2023-06-26T21:22:00.000Z,4,3
2023-06-26T21:24:00.000Z,4,4
2023-06-26T21:26:00.000Z,3,3
2023-06-26T21:28:00.000Z,4,3
2023-06-26T21:30:00.000Z,5,2
2023-06-26T21:32:00.000Z,4,3
2023-06-26T21:34:00.000Z,3,3
2023-06-26T21:36:00.000Z,4,3
2023-06-26T21:38:00.000Z,3,2
2023-06-26T21:40:00.000Z,4,3
2023-06-26T21:42:00.000Z,4,3
2023-06-26T21:44:00.000Z,4,2
2023-06-26T21:46:00.000Z,2,1
2023-06-26T21:49:00.000Z,4,3
2023-06-26T21:51:00.000Z,2,2
2023-06-26T21:53:00.000Z,2,3
2023-06-26T21:55:00.000Z,4,2
2023-06-26T21:57:00.000Z,3,2
2023-06-26T21:59:00.000Z,2,2
2023-06-26T22:01:00.000Z,2,2
2023-06-26T22:03:00.000Z,4,4
2023-06-26T22:05:00.000Z,3,3
2023-06-26T22:07:00.000Z,2,3
2023-06-26T22:09:00.000Z,3,3
2023-06-26T22:11:00.000Z,4,3
2023-06-26T22:13:00.000Z,6,3
2023-06-26T22:15:00.000Z,4,5
2023-06-26T22:17:00.000Z,4,3
2023-06-26T22:19:00.000Z,5,4
2023-06-26T22:21:00.000Z,5,3
2023-06-26T22:23:00.000Z,5,4
2023-06-26T22:25:00.000Z,6,3
2023-06-26T22:27:00.000Z,5,3
2023-06-26T22:29:00.000Z,4,3
2023-06-26T22:31:00.000Z,4,4
2023-06-26T22:33:00.000Z,5,5
2023-06-26T22:35:00.000Z,5,3
2023-06-26T22:37:00.000Z,6,4
2023-06-26T22:39:00.000Z,5,4
2023-06-26T22:41:00.000Z,4,3
2023-06-26T22:43:00.000Z,6,5
2023-06-26T22:45:00.000Z,6,4
2023-06-26T22:47:00.000Z,7,7
2023-06-26T22:49:00.000Z,5,6
2023-06-26T22:51:00.000Z,7,6
2023-06-26T22:53:00.000Z,4,4
2023-06-26T22:55:00.000Z,5,6
2023-06-26T22:57:00.000Z,6,4
2023-06-26T22:59:00.000Z,6,6
2023-06-26T23:01:00.000Z,5,5
2023-06-26T23:03:00.000Z,7,7
2023-06-26T23:05:00.000Z,7,6
2023-06-26T23:07:00.000Z,7,4
2023-06-26T23:09:00.000Z,5,4
2023-06-26T23:11:00.000Z,5,5
2023-06-26T23:13:00.000Z,6,6
2023-06-26T23:15:00.000Z,8,6
2023-06-26T23:17:00.000Z,8,5
2023-06-26T23:19:00.000Z,7,6
2023-06-26T23:21:00.000Z,7,5
2023-06-26T23:23:00.000Z,10,6
2023-06-26T23:25:00.000Z,7,6
2023-06-26T23:27:00.000Z,8,7
2023-06-26T23:29:00.000Z,8,7
2023-06-26T23:31:00.000Z,10,8
2023-06-26T23:33:00.000Z,10,8
2023-06-26T23:35:00.000Z,7,5
2023-06-26T23:37:00.000Z,7,7
2023-06-26T23:39:00.000Z,7,5
2023-06-26T23:41:00.000Z,8,6
2023-06-26T23:43:00.000Z,8,6
2023-06-26T23:46:00.000Z,7,7
2023-06-26T23:48:00.000Z,8,7
2023-06-26T23:50:00.000Z,9,7
2023-06-26T23:52:00.000Z,9,8
2023-06-26T23:54:00.000Z,6,7
2023-06-26T23:56:00.000Z,9,7
2023-06-26T23:58:00.000Z,7,6
2023-06-27T00:00:00.000Z,7,5
2023-06-27T00:02:00.000Z,6,6
2023-06-27T00:04:00.000Z,7,5
2023-06-27T00:06:00.000Z,7,5
2023-06-27T00:08:00.000Z,6,5
2023-06-27T00:10:00.000Z,7,6
2023-06-27T00:12:00.000Z,6,5
2023-06-27T00:14:00.000Z,5,5
2023-06-27T00:16:00.000Z,6,5
2023-06-27T00:18:00.000Z,8,6
2023-06-27T00:20:00.000Z,6,7
2023-06-27T00:22:00.000Z,7,6
2023-06-27T00:24:00.000Z,7,4
2023-06-27T00:26:00.000Z,6,5
2023-06-27T00:28:00.000Z,7,6
2023-06-27T00:30:00.000Z,10,6
2023-06-27T00:32:00.000Z,8,8
2023-06-27T00:34:00.000Z,5,6
2023-06-27T00:36:00.000Z,7,6
2023-06-27T00:38:00.000Z,6,3
2023-06-27T00:40:00.000Z,7,5
2023-06-27T00:42:00.000Z,5,6
2023-06-27T00:44:00.000Z,6,5
2023-06-27T00:46:00.000Z,6,5
2023-06-27T00:48:00.000Z,6,5
2023-06-27T00:50:00.000Z,5,6
2023-06-27T00:52:00.000Z,6,6
2023-06-27T00:54:00.000Z,6,5
2023-06-27T00:56:00.000Z,5,5
2023-06-27T00:58:00.000Z,6,7
2023-06-27T01:00:00.000Z,6,6
2023-06-27T01:02:00.000Z,5,4
2023-06-27T01:04:00.000Z,5,5
2023-06-27T01:06:00.000Z,5,3
2023-06-27T01:08:00.000Z,6,4
2023-06-27T01:10:00.000Z,6,6
2023-06-27T01:12:00.000Z,6,4
2023-06-27T01:14:00.000Z,4,4
2023-06-27T01:16:00.000Z,6,6
2023-06-27T01:18:00.000Z,5,5
2023-06-27T01:20:00.000Z,7,6
2023-06-27T01:22:00.000Z,10,8
2023-06-27T01:24:00.000Z,10,6
2023-06-27T01:26:00.000Z,8,7
2023-06-27T01:28:00.000Z,7,7
2023-06-27T01:30:00.000Z,7,4
2023-06-27T01:32:00.000Z,6,5
2023-06-27T01:34:00.000Z,6,5
2023-06-27T01:36:00.000Z,5,6
2023-06-27T01:38:00.000Z,7,5
2023-06-27T01:40:00.000Z,7,6
2023-06-27T01:43:00.000Z,7,5
2023-06-27T01:45:00.000Z,6,5
2023-06-27T01:47:00.000Z,7,7
2023-06-27T01:49:00.000Z,8,6
2023-06-27T01:51:00.000Z,5,8
2023-06-27T01:53:00.000Z,7,5
2023-06-27T01:55:00.000Z,8,5
2023-06-27T01:57:00.000Z,5,5
2023-06-27T01:59:00.000Z,5,5
2023-06-27T02:01:00.000Z,6,5
2023-06-27T02:03:00.000Z,5,6
2023-06-27T02:05:00.000Z,8,5
2023-06-27T02:07:00.000Z,6,6
2023-06-27T02:09:00.000Z,5,4
2023-06-27T02:11:00.000Z,6,3
2023-06-27T02:13:00.000Z,6,6
2023-06-27T02:15:00.000Z,10,9
2023-06-27T02:17:00.000Z,9,5
2023-06-27T02:19:00.000Z,6,5
2023-06-27T02:21:00.000Z,6,4
2023-06-27T02:23:00.000Z,6,5
2023-06-27T02:25:00.000Z,5,5
2023-06-27T02:27:00.000Z,7,6
2023-06-27T02:29:00.000Z,6,4
2023-06-27T02:31:00.000Z,6,5
2023-06-27T02:33:00.000Z,6,7
2023-06-27T02:35:00.000Z,4,6
2023-06-27T02:37:00.000Z,6,5
2023-06-27T02:39:00.000Z,5,5
2023-06-27T02:41:00.000Z,5,5
2023-06-27T02:43:00.000Z,6,7
2023-06-27T02:45:00.000Z,6,4
2023-06-27T02:47:00.000Z,7,5
2023-06-27T02:49:00.000Z,8,7
2023-06-27T02:51:00.000Z,7,6
2023-06-27T02:53:00.000Z,7,7
2023-06-27T02:55:00.000Z,9,7
2023-06-27T02:57:00.000Z,7,6
2023-06-27T02:59:00.000Z,7,6
2023-06-27T03:01:00.000Z,6,7
2023-06-27T03:03:00.000Z,6,8
2023-06-27T03:05:00.000Z,6,6
2023-06-27T03:07:00.000Z,8,7
2023-06-27T03:09:00.000Z,7,8
2023-06-27T03:11:00.000Z,8,9
2023-06-27T03:13:00.000Z,8,8
2023-06-27T03:15:00.000Z,7,8
2023-06-27T03:17:00.000Z,8,8
2023-06-27T03:19:00.000Z,9,6
2023-06-27T03:21:00.000Z,9,6
2023-06-27T03:23:00.000Z,7,7
2023-06-27T03:25:00.000Z,8,8
2023-06-27T03:27:00.000Z,8,7
2023-06-27T03:29:00.000Z,9,9
2023-06-27T03:31:00.000Z,10,9
2023-06-27T03:33:00.000Z,8,6
2023-06-27T03:35:00.000Z,10,8
2023-06-27T03:37:00.000Z,11,9
2023-06-27T03:39:00.000Z,9,10
2023-06-27T03:41:00.000Z,12,9
2023-06-27T03:44:00.000Z,12,10
2023-06-27T03:46:00.000Z,11,10
2023-06-27T03:48:00.000Z,12,11
2023-06-27T03:50:00.000Z,11,10
2023-06-27T03:52:00.000Z,12,14
2023-06-27T03:54:00.000Z,13,10
2023-06-27T03:56:00.000Z,13,12
2023-06-27T03:58:00.000Z,14,12
2023-06-27T04:00:00.000Z,14,11
2023-06-27T04:02:00.000Z,13,11
2023-06-27T04:04:00.000Z,12,11
2023-06-27T04:06:00.000Z,15,11
2023-06-27T04:08:00.000Z,15,14
2023-06-27T04:10:00.000Z,14,14
2023-06-27T04:12:00.000Z,12,9
2023-06-27T04:14:00.000Z,13,13
2023-06-27T04:16:00.000Z,13,12
2023-06-27T04:18:00.000Z,15,11
2023-06-27T04:20:00.000Z,15,14
2023-06-27T04:22:00.000Z,17,14
2023-06-27T04:24:00.000Z,17,15
2023-06-27T04:26:00.000Z,13,13
2023-06-27T04:28:00.000Z,16,12
2023-06-27T04:30:00.000Z,15,11
2023-06-27T04:32:00.000Z,15,12
2023-06-27T04:34:00.000Z,15,14
2023-06-27T04:36:00.000Z,13,11
2023-06-27T04:38:00.000Z,10,11
2023-06-27T04:40:00.000Z,13,11
2023-06-27T04:42:00.000Z,12,12
2023-06-27T04:44:00.000Z,14,12
2023-06-27T04:46:00.000Z,15,9
2023-06-27T04:48:00.000Z,16,12
2023-06-27T04:50:00.000Z,14,13
2023-06-27T04:52:00.000Z,17,14
2023-06-27T04:54:00.000Z,16,12
2023-06-27T04:56:00.000Z,15,16
2023-06-27T04:58:00.000Z,14,13
2023-06-27T05:00:00.000Z,15,12
2023-06-27T05:02:00.000Z,14,11
2023-06-27T05:04:00.000Z,14,12
2023-06-27T05:06:00.000Z,11,12
2023-06-27T05:08:00.000Z,14,13
2023-06-27T05:10:00.000Z,14,11
2023-06-27T05:12:00.000Z,14,11
2023-06-27T05:14:00.000Z,14,10
2023-06-27T05:16:00.000Z,13,11
2023-06-27T05:18:00.000Z,12,10
2023-06-27T05:20:00.000Z,11,12
2023-06-27T05:22:00.000Z,12,12
2023-06-27T05:24:00.000Z,10,11
2023-06-27T05:26:00.000Z,13,9
2023-06-27T05:28:00.000Z,14,13
2023-06-27T05:30:00.000Z,12,12
2023-06-27T05:32:00.000Z,12,10
2023-06-27T05:34:00.000Z,15,11
2023-06-27T05:36:00.000Z,12,11
2023-06-27T05:38:00.000Z,13,13
2023-06-27T05:40:00.000Z,13,10
2023-06-27T05:43:00.000Z,15,11
2023-06-27T05:45:00.000Z,14,11
2023-06-27T05:47:00.000Z,12,10
2023-06-27T05:49:00.000Z,12,11
2023-06-27T05:51:00.000Z,13,10
2023-06-27T05:53:00.000Z,12,10
2023-06-27T05:55:00.000Z,12,11
2023-06-27T05:57:00.000Z,14,12
2023-06-27T05:59:00.000Z,14,11
2023-06-27T06:01:00.000Z,13,11
2023-06-27T06:03:00.000Z,12,12
2023-06-27T06:05:00.000Z,16,11
2023-06-27T06:07:00.000Z,15,12
2023-06-27T06:09:00.000Z,12,11
2023-06-27T06:11:00.000Z,14,12
2023-06-27T06:13:00.000Z,14,12
2023-06-27T06:15:00.000Z,16,12
2023-06-27T06:17:00.000Z,16,12
2023-06-27T06:19:00.000Z,13,13
2023-06-27T06:21:00.000Z,15,13
2023-06-27T06:23:00.000Z,13,13
2023-06-27T06:25:00.000Z,15,11
2023-06-27T06:27:00.000Z,15,11
2023-06-27T06:29:00.000Z,13,12
2023-06-27T06:31:00.000Z,14,11
2023-06-27T06:33:00.000Z,16,13
2023-06-27T06:35:00.000Z,12,14
2023-06-27T06:37:00.000Z,15,11
2023-06-27T06:39:00.000Z,12,12
2023-06-27T06:41:00.000Z,13,11
2023-06-27T06:43:00.000Z,16,12
2023-06-27T06:45:00.000Z,14,12
2023-06-27T06:47:00.000Z,12,12
2023-06-27T06:49:00.000Z,10,11
2023-06-27T06:51:00.000Z,12,10
2023-06-27T06:53:00.000Z,13,12
2023-06-27T06:55:00.000Z,15,10
2023-06-27T06:57:00.000Z,12,11
2023-06-27T06:59:00.000Z,14,9
2023-06-27T07:01:00.000Z,8,9
2023-06-27T07:03:00.000Z,8,10
2023-06-27T07:05:00.000Z,11,8
2023-06-27T07:07:00.000Z,12,10
2023-06-27T07:09:00.000Z,14,11
2023-06-27T07:11:00.000Z,19,13
2023-06-27T07:13:00.000Z,17,13
2023-06-27T07:15:00.000Z,16,13
2023-06-27T07:17:00.000Z,14,13
2023-06-27T07:19:00.000Z,13,13
2023-06-27T07:21:00.000Z,14,14
2023-06-27T07:23:00.000Z,14,14
2023-06-27T07:25:00.000Z,15,12
2023-06-27T07:27:00.000Z,14,12
2023-06-27T07:29:00.000Z,15,13
2023-06-27T07:31:00.000Z,18,14
2023-06-27T07:33:00.000Z,15,14
2023-06-27T07:35:00.000Z,17,14
2023-06-27T07:37:00.000Z,16,16
2023-06-27T07:39:00.000Z,19,15
2023-06-27T07:41:00.000Z,20,15
2023-06-27T07:43:00.000Z,18,16
2023-06-27T07:45:00.000Z,19,17
2023-06-27T07:48:00.000Z,17,17
2023-06-27T07:50:00.000Z,20,17
2023-06-27T07:52:00.000Z,19,17
2023-06-27T07:54:00.000Z,19,17
2023-06-27T07:56:00.000Z,18,15
2023-06-27T07:58:00.000Z,18,15
2023-06-27T08:00:00.000Z,19,17
2023-06-27T08:02:00.000Z,17,14
2023-06-27T08:04:00.000Z,17,14
2023-06-27T08:06:00.000Z,19,15
2023-06-27T08:08:00.000Z,19,15
2023-06-27T08:10:00.000Z,17,13
2023-06-27T08:12:00.000Z,16,15
2023-06-27T08:14:00.000Z,18,12
2023-06-27T08:16:00.000Z,16,16
2023-06-27T08:18:00.000Z,16,13
2023-06-27T08:20:00.000Z,14,11
2023-06-27T08:22:00.000Z,13,12
2023-06-27T08:24:00.000Z,11,11
2023-06-27T08:26:00.000Z,14,11
2023-06-27T08:28:00.000Z,12,11
2023-06-27T08:30:00.000Z,12,11
2023-06-27T08:32:00.000Z,11,11
2023-06-27T08:34:00.000Z,15,12
2023-06-27T08:36:00.000Z,16,14
2023-06-27T08:38:00.000Z,13,14
2023-06-27T08:40:00.000Z,15,13
2023-06-27T08:42:00.000Z,15,14
2023-06-27T08:44:00.000Z,14,14
2023-06-27T08:46:00.000Z,13,13
2023-06-27T08:48:00.000Z,16,13
2023-06-27T08:50:00.000Z,15,14
2023-06-27T08:52:00.000Z,15,13
2023-06-27T08:54:00.000Z,14,14
2023-06-27T08:56:00.000Z,15,12
2023-06-27T08:58:00.000Z,18,13
2023-06-27T09:00:00.000Z,17,13
2023-06-27T09:02:00.000Z,17,17
2023-06-27T09:04:00.000Z,22,15
2023-06-27T09:06:00.000Z,18,18
2023-06-27T09:08:00.000Z,20,18
2023-06-27T09:10:00.000Z,15,18
2023-06-27T09:12:00.000Z,19,21
2023-06-27T09:14:00.000Z,17,17
2023-06-27T09:16:00.000Z,18,19
2023-06-27T09:18:00.000Z,22,18
2023-06-27T09:20:00.000Z,21,24
2023-06-27T09:22:00.000Z,28,21
2023-06-27T09:24:00.000Z,23,22
2023-06-27T09:26:00.000Z,32,22
2023-06-27T09:28:00.000Z,28,25
2023-06-27T09:30:00.000Z,28,25
2023-06-27T09:32:00.000Z,31,29
2023-06-27T09:34:00.000Z,35,27
2023-06-27T09:36:00.000Z,32,29
2023-06-27T09:38:00.000Z,26,27
2023-06-27T09:40:00.000Z,30,25
2023-06-27T09:43:00.000Z,31,24
