category,PM2.5 1,PM2.5 2
2023-06-25T18:42:00.000Z,5.4,11.8
2023-06-25T18:43:00.000Z,5,12
2023-06-25T18:44:00.000Z,4.4,8.4
2023-06-25T18:45:00.000Z,7.4,9.2
2023-06-25T18:46:00.000Z,6.4,10.2
2023-06-25T18:47:00.000Z,8.8,12.8
2023-06-25T18:48:00.000Z,5.8,7.8
2023-06-25T18:49:00.000Z,6.8,11.8
2023-06-25T18:50:00.000Z,7.2,9.6
2023-06-25T18:51:00.000Z,6.2,7.6
2023-06-25T18:52:00.000Z,6.8,12.8
2023-06-25T18:53:00.000Z,5.2,7.2
2023-06-25T18:54:00.000Z,5.6,8
2023-06-25T18:55:00.000Z,5.6,6
2023-06-25T18:56:00.000Z,4.8,10.2
2023-06-25T18:57:00.000Z,6,11
2023-06-25T18:58:00.000Z,4,11
2023-06-25T18:59:00.000Z,7,6.6
2023-06-25T19:00:00.000Z,4.2,8.4
2023-06-25T19:01:00.000Z,6.4,3.4
2023-06-25T19:02:00.000Z,5.8,10.6
2023-06-25T19:03:00.000Z,6.2,6.2
2023-06-25T19:04:00.000Z,4.8,9.6
2023-06-25T19:05:00.000Z,5.6,7.6
2023-06-25T19:06:00.000Z,5,7.4
2023-06-25T19:07:00.000Z,6.6,7.4
2023-06-25T19:08:00.000Z,5,9
2023-06-25T19:09:00.000Z,5.8,7.8
2023-06-25T19:10:00.000Z,5.4,8.8
2023-06-25T19:11:00.000Z,5.8,9.2
2023-06-25T19:12:00.000Z,3.4,5.8
2023-06-25T19:13:00.000Z,6,6.4
2023-06-25T19:14:00.000Z,6.4,10.4
2023-06-25T19:15:00.000Z,5.8,9.6
2023-06-25T19:16:00.000Z,4.4,8.2
2023-06-25T19:17:00.000Z,5.2,10
2023-06-25T19:18:00.000Z,4.6,6.8
2023-06-25T19:19:00.000Z,5,8.4
2023-06-25T19:20:00.000Z,5,10.2
2023-06-25T19:21:00.000Z,4.4,7.4
2023-06-25T19:22:00.000Z,5.4,5.6
2023-06-25T19:23:00.000Z,3.4,9.4
2023-06-25T19:24:00.000Z,5.2,6.6
2023-06-25T19:25:00.000Z,4.4,8.6
2023-06-25T19:26:00.000Z,5,6.6
2023-06-25T19:27:00.000Z,4.4,10
2023-06-25T19:28:00.000Z,3.8,10.4
2023-06-25T19:29:00.000Z,5.2,10
2023-06-25T19:31:00.000Z,3.4,6.4
2023-06-25T19:32:00.000Z,3.4,6.6
2023-06-25T19:33:00.000Z,3.2,5.8
2023-06-25T19:34:00.000Z,5.2,9.2
2023-06-25T19:35:00.000Z,4,3.6
2023-06-25T19:36:00.000Z,3.8,8
2023-06-25T19:37:00.000Z,3.6,5.6
2023-06-25T19:38:00.000Z,3.2,4.2
2023-06-25T19:39:00.000Z,3.8,9
2023-06-25T19:40:00.000Z,3,8.4
2023-06-25T19:41:00.000Z,3.6,6.4
2023-06-25T19:42:00.000Z,5.8,9.2
2023-06-25T19:43:00.000Z,5.2,7.6
2023-06-25T19:44:00.000Z,5,7.6
2023-06-25T19:45:00.000Z,3.6,8
2023-06-25T19:46:00.000Z,3.4,7.4
2023-06-25T19:47:00.000Z,4,8.8
2023-06-25T19:48:00.000Z,5,6.8
2023-06-25T19:49:00.000Z,5.4,9.4
2023-06-25T19:50:00.000Z,4.6,6
2023-06-25T19:51:00.000Z,4.6,5.6
2023-06-25T19:52:00.000Z,5.2,6.2
2023-06-25T19:53:00.000Z,4.8,6.4
2023-06-25T19:54:00.000Z,4.4,9.2
2023-06-25T19:55:00.000Z,3.8,12.6
2023-06-25T19:56:00.000Z,4,7
2023-06-25T19:57:00.000Z,4.6,8.8
2023-06-25T19:58:00.000Z,4.4,10.4
2023-06-25T19:59:00.000Z,4,7.8
2023-06-25T20:00:00.000Z,4.4,9.4
2023-06-25T20:01:00.000Z,4.8,9.4
2023-06-25T20:02:00.000Z,3.6,8.6
2023-06-25T20:03:00.000Z,4.4,7
2023-06-25T20:04:00.000Z,4.4,8.4
2023-06-25T20:05:00.000Z,6.8,10
2023-06-25T20:06:00.000Z,5,5.6
2023-06-25T20:07:00.000Z,3.6,8.8
2023-06-25T20:08:00.000Z,5.2,6.8
2023-06-25T20:09:00.000Z,5,8.4
2023-06-25T20:10:00.000Z,5.8,6
2023-06-25T20:11:00.000Z,4.8,9
2023-06-25T20:12:00.000Z,3.4,10.4
2023-06-25T20:13:00.000Z,5.4,8.8
2023-06-25T20:14:00.000Z,4.2,6
2023-06-25T20:15:00.000Z,4.2,8.6
2023-06-25T20:16:00.000Z,4,6.6
2023-06-25T20:17:00.000Z,5,5.4
2023-06-25T20:18:00.000Z,5.6,7
2023-06-25T20:19:00.000Z,4.2,7.8
2023-06-25T20:20:00.000Z,4.6,11.2
2023-06-25T20:21:00.000Z,4.6,7
2023-06-25T20:22:00.000Z,4.8,8.8
2023-06-25T20:23:00.000Z,5,12
2023-06-25T20:24:00.000Z,4.8,8
2023-06-25T20:25:00.000Z,5,10.8
2023-06-25T20:26:00.000Z,5,7.8
2023-06-25T20:27:00.000Z,4.2,10.8
2023-06-25T20:28:00.000Z,4,7.8
2023-06-25T20:29:00.000Z,5.6,8.4
2023-06-25T20:30:00.000Z,5,7.8
2023-06-25T20:31:00.000Z,5.8,7.8
2023-06-25T20:32:00.000Z,4.8,8.4
2023-06-25T20:33:00.000Z,4.6,7.8
2023-06-25T20:34:00.000Z,4.4,10
2023-06-25T20:35:00.000Z,4.8,9.8
2023-06-25T20:36:00.000Z,4.2,8
2023-06-25T20:37:00.000Z,4.8,10.8
2023-06-25T20:38:00.000Z,4.4,6.4
2023-06-25T20:39:00.000Z,5.6,9.4
2023-06-25T20:40:00.000Z,6,8.6
2023-06-25T20:41:00.000Z,6,7.4
2023-06-25T20:42:00.000Z,4.2,8.6
2023-06-25T20:43:00.000Z,5.2,8.6
2023-06-25T20:44:00.000Z,6.6,9.6
2023-06-25T20:45:00.000Z,5,7.2
2023-06-25T20:46:00.000Z,5.6,9.6
2023-06-25T20:47:00.000Z,6,11.8
2023-06-25T20:48:00.000Z,6,6
2023-06-25T20:49:00.000Z,6,8.6
2023-06-25T20:50:00.000Z,4.2,10.2
2023-06-25T20:51:00.000Z,8.6,8
2023-06-25T20:52:00.000Z,3.8,10.4
2023-06-25T20:53:00.000Z,6.6,9.6
2023-06-25T20:54:00.000Z,4.4,8.6
2023-06-25T20:55:00.000Z,5.4,6.8
2023-06-25T20:56:00.000Z,5,10.6
2023-06-25T20:57:00.000Z,6,8.6
2023-06-25T20:58:00.000Z,4.8,9.2
2023-06-25T20:59:00.000Z,9.4,10
2023-06-25T21:00:00.000Z,5.8,8.2
2023-06-25T21:01:00.000Z,6,7
2023-06-25T21:02:00.000Z,7.4,6.4
2023-06-25T21:03:00.000Z,5.8,11
2023-06-25T21:04:00.000Z,6.4,8.4
2023-06-25T21:05:00.000Z,6.6,7.8
2023-06-25T21:06:00.000Z,5.2,7.6
2023-06-25T21:07:00.000Z,6.2,8.6
2023-06-25T21:08:00.000Z,6,10.2
2023-06-25T21:09:00.000Z,4.6,11.6
2023-06-25T21:11:00.000Z,6.8,8.4
2023-06-25T21:13:00.000Z,6.6,11
2023-06-25T21:14:00.000Z,8,7.4
2023-06-25T21:15:00.000Z,8,14.4
2023-06-25T21:16:00.000Z,7.8,9.2
2023-06-25T21:17:00.000Z,8.6,10.6
2023-06-25T21:18:00.000Z,7.4,12.4
2023-06-25T21:19:00.000Z,7.8,8
2023-06-25T21:20:00.000Z,7.6,13.2
2023-06-25T21:21:00.000Z,8.6,11.2
2023-06-25T21:22:00.000Z,8,10
2023-06-25T21:23:00.000Z,8.2,12.2
2023-06-25T21:24:00.000Z,7.6,12.2
2023-06-25T21:25:00.000Z,9.4,10.6
2023-06-25T21:26:00.000Z,10,12.6
2023-06-25T21:27:00.000Z,22.200001,27
2023-06-25T21:28:00.000Z,26.799999,33.200001
2023-06-25T21:29:00.000Z,31,33.599998
2023-06-25T21:31:00.000Z,20.4,21.799999
2023-06-25T21:32:00.000Z,29.6,28.4
